model_id,recall,precision
rf_matched_flow_stats,0.7234468937875751,0.9763639909758005
rf_matched_flow_stats,0.7254509018036072,0.9761831294165108
rf_matched_flow_stats,0.7274549098196392,0.9760124137351456
rf_matched_flow_stats,0.7294589178356713,0.9756749415857879
rf_matched_flow_stats,0.7314629258517034,0.9755215568830884
rf_matched_flow_stats,0.7334669338677354,0.9752210871879073
rf_matched_flow_stats,0.7354709418837675,0.9748805098818315
rf_matched_flow_stats,0.7374749498997996,0.974666540094871
rf_matched_flow_stats,0.7394789579158316,0.9745557731659347
rf_matched_flow_stats,0.7414829659318637,0.9744080348570635
rf_matched_flow_stats,0.7434869739478958,0.9741844248593556
rf_matched_flow_stats,0.7454909819639278,0.9739266467290028
rf_matched_flow_stats,0.7474949899799599,0.9730452006000849
rf_matched_flow_stats,0.749498997995992,0.9728068566785061
rf_matched_flow_stats,0.751503006012024,0.9726237254248089
rf_matched_flow_stats,0.7535070140280561,0.9725682038451264
rf_matched_flow_stats,0.7555110220440882,0.9724585459944155
rf_matched_flow_stats,0.7575150300601202,0.9723422179605189
rf_matched_flow_stats,0.7595190380761523,0.9718689659242771
rf_matched_flow_stats,0.7615230460921844,0.9716102283325352
rf_matched_flow_stats,0.7635270541082164,0.9702658727080123
rf_matched_flow_stats,0.7655310621242485,0.9698657475888727
rf_matched_flow_stats,0.7675350701402806,0.9691305720589037
rf_matched_flow_stats,0.7695390781563125,0.9678657692180851
rf_matched_flow_stats,0.7715430861723446,0.9675653061095061
rf_matched_flow_stats,0.7735470941883766,0.9667274842392003
rf_matched_flow_stats,0.7755511022044087,0.9662191421102387
rf_matched_flow_stats,0.7775551102204408,0.9657871633476374
rf_matched_flow_stats,0.7795591182364728,0.9645923145312837
rf_matched_flow_stats,0.7815631262525049,0.9643480237681287
rf_matched_flow_stats,0.783567134268537,0.9622442008473191
rf_matched_flow_stats,0.785571142284569,0.9620158633876504
rf_matched_flow_stats,0.7875751503006011,0.9603759421209149
rf_matched_flow_stats,0.7895791583166332,0.960116138427486
rf_matched_flow_stats,0.7915831663326652,0.957894106689157
rf_matched_flow_stats,0.7935871743486973,0.9574408980157372
rf_matched_flow_stats,0.7955911823647294,0.9570944925626739
rf_matched_flow_stats,0.7975951903807614,0.9562996123887605
rf_matched_flow_stats,0.7995991983967935,0.9554829840788894
rf_matched_flow_stats,0.8016032064128256,0.9548388845241275
rf_matched_flow_stats,0.8036072144288576,0.9541484548709752
rf_matched_flow_stats,0.8056112224448897,0.9536557480885967
rf_matched_flow_stats,0.8076152304609218,0.953248014914465
rf_matched_flow_stats,0.8096192384769538,0.9526892999351751
rf_matched_flow_stats,0.8116232464929859,0.9520519017506384
rf_matched_flow_stats,0.813627254509018,0.951611676128446
rf_matched_flow_stats,0.81563126252505,0.9510982172623411
rf_matched_flow_stats,0.8176352705410821,0.9505957400936269
rf_matched_flow_stats,0.8196392785571142,0.9500653225730096
rf_matched_flow_stats,0.8216432865731462,0.9491545610982884
rf_matched_flow_stats,0.8236472945891783,0.9480597475420136
rf_matched_flow_stats,0.8256513026052104,0.9475087738303939
rf_matched_flow_stats,0.8276553106212424,0.9466225978531032
rf_matched_flow_stats,0.8296593186372745,0.9448418861726839
rf_matched_flow_stats,0.8316633266533066,0.9437262367975425
rf_matched_flow_stats,0.8336673346693386,0.9425549933892219
rf_matched_flow_stats,0.8356713426853707,0.9417127120235206
rf_matched_flow_stats,0.8376753507014028,0.9408022228955456
rf_matched_flow_stats,0.8396793587174348,0.9383654842986163
rf_matched_flow_stats,0.8416833667334669,0.9365786085006947
rf_matched_flow_stats,0.843687374749499,0.9355184392903274
rf_matched_flow_stats,0.845691382765531,0.9344548932970941
rf_matched_flow_stats,0.8476953907815631,0.9332732873810977
rf_matched_flow_stats,0.8496993987975952,0.9318740397405112
rf_matched_flow_stats,0.8517034068136272,0.9297915929983783
rf_matched_flow_stats,0.8537074148296593,0.9268361450492847
rf_matched_flow_stats,0.8557114228456913,0.9249338616511632
rf_matched_flow_stats,0.8577154308617234,0.9210734043759811
rf_matched_flow_stats,0.8597194388777555,0.9114321418664832
rf_matched_flow_stats,0.8617234468937875,0.9043515143841445
rf_matched_flow_stats,0.8637274549098196,0.881832000452671
rf_matched_flow_stats,0.8657314629258517,0.8777067628923837
rf_matched_flow_stats,0.8677354709418837,0.8717798338968212
rf_matched_flow_stats,0.8697394789579158,0.8712335951490215
rf_matched_flow_stats,0.8717434869739479,0.8709040075495615
rf_matched_flow_stats,0.8737474949899798,0.8706332932630801
rf_matched_flow_stats,0.8757515030060119,0.8696826023224765
rf_matched_flow_stats,0.877755511022044,0.8690738607576243
rf_matched_flow_stats,0.879759519038076,0.8678463348602021
